yeah	RB	yeah
making	VBG	make
it	PP	it
brighter	JJR	bright
.	SENT	.
There	EX	there
was	VBD	be
this	DT	this
sense	NN	sense
of	IN	of
really	RB	really
working	VBG	work
on	IN	on
it	PP	it
,	,	,
like	IN	like
I	PP	I
was	VBD	be
painting	VBG	paint
and	CC	and
decorating	VBG	decorate
,	,	,
bringing	VBG	bring
some	DT	some
life	NN	life
back	RB	back
into	IN	into
it	PP	it
.	SENT	.
In	IN	in
the	DT	the
dream	NN	dream
there	EX	there
were	VBD	be
friends	NNS	friend
helping	VBG	help
me	PP	me
as	IN	as
well	RB	well
,	,	,
which	WDT	which
felt	VBD	feel
really	RB	really
supportive	JJ	supportive
,	,	,
like	IN	like
I	PP	I
’m	NN	<unknown>
not	RB	not
doing	VBG	do
it	PP	it
all	DT	all
on	IN	on
my	PP$	my
own	JJ	own
.	SENT	.
At	IN	at
the	DT	the
same	JJ	same
time	NN	time
,	,	,
there	EX	there
was	VBD	be
this	DT	this
slightly	RB	slightly
threatening	JJ	threatening
man	NN	man
outside	IN	outside
on	IN	on
a	DT	a
bike	NN	bike
.	SENT	.
He	PP	he
was	VBD	be
n’t	RB	n't
actually	RB	actually
coming	VBG	come
in	IN	in
,	,	,
but	CC	but
he	PP	he
was	VBD	be
there	RB	there
,	,	,
sort	NN	sort
of	IN	of
hovering	VBG	hover
on	IN	on
the	DT	the
edge	NN	edge
,	,	,
a	DT	a
bit	NN	bit
menacing	VBG	menace
,	,	,
like	IN	like
an	DT	an
outside	JJ	outside
presence	NN	presence
that	WDT	that
could	MD	could
be	VB	be
a	DT	a
bit	NN	bit
worrying	VBG	worry
but	CC	but
was	VBD	be
n’t	RB	n't
actually	RB	actually
invading	VBG	invade
the	DT	the
house	NN	house
.	SENT	.
I	PP	I
look	VBP	look
on	IN	on
all	PDT	all
these	DT	these
houses	NNS	house
and	CC	and
rooms	NNS	room
as	IN	as
parts	NNS	part
of	IN	of
my	PP$	my
psyche	NN	psyche
,	,	,
different	JJ	different
aspects	NNS	aspect
of	IN	of
myself	PP	myself
.	SENT	.
So	RB	so
when	WRB	when
I	PP	I
’m	NN	<unknown>
renovating	VBG	renovate
or	CC	or
opening	VBG	open
up	RP	up
these	DT	these
big	JJ	big
old	JJ	old
mansions	NNS	mansion
and	CC	and
letting	VBG	let
the	DT	the
light	NN	light
in	IN	in
,	,	,
it	PP	it
really	RB	really
feels	VBZ	feel
like	IN	like
I	PP	I
’m	NN	<unknown>
painting	NN	painting
,	,	,
decorating	VBG	decorate
,	,	,
renovating	VBG	renovate
,	,	,
and	CC	and
bringing	VBG	bring
light	NN	light
into	IN	into
the	DT	the
darkened	VBN	darken
rooms	NNS	room
inside	IN	inside
me	PP	me
.	SENT	.
The	DT	the
kittens	NNS	kitten
fit	VBP	fit
into	IN	into
that	IN	that
too	RB	too
,	,	,
like	IN	like
they	PP	they
’re	VBP	be
bringing	VBG	bring
playfulness	NN	playfulness
into	IN	into
those	DT	those
spaces	NNS	space
.	SENT	.
So	RB	so
I	PP	I
see	VBP	see
the	DT	the
whole	JJ	whole
lot	NN	lot
symbolically	RB	symbolically
–	:	-
the	DT	the
kittens	NNS	kitten
,	,	,
the	DT	the
rooms	NNS	room
,	,	,
the	DT	the
light	NN	light
,	,	,
even	RB	even
that	DT	that
man	NN	man
on	IN	on
the	DT	the
bike	NN	bike
outside	NN	outside
–	:	-
and	CC	and
it	PP	it
all	RB	all
feels	VBZ	feel
like	IN	like
a	DT	a
process	NN	process
of	IN	of
inner	JJ	inner
clearing	NN	clearing
and	CC	and
transformation	NN	transformation
.	SENT	.
And	CC	and
I	PP	I
actually	RB	actually
really	RB	really
welcome	VB	welcome
it	PP	it
.	SENT	.
It	PP	it
does	VBZ	do
n’t	RB	n't
feel	VB	feel
scary	JJ	scary
;	:	;
it	PP	it
feels	VBZ	feel
like	IN	like
a	DT	a
good	JJ	good
sign	NN	sign
,	,	,
like	IN	like
I	PP	I
’m	NN	<unknown>
doing	VBG	do
some	DT	some
deep	JJ	deep
work	NN	work
on	IN	on
myself	PP	myself
but	CC	but
in	IN	in
a	DT	a
really	RB	really
gentle	JJ	gentle
,	,	,
creative	JJ	creative
way	NN	way
.	SENT	.
